"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"BA","IBIRAPITANGA",23375,"cidade",-39.378737,-14.164898,"29",0.558,69.87,0.52,79.88,261.88,472.694,49.4505959457916
"BA","IBIRAPUÃ",8637,"cidade",-40.112907,-17.683151,"29",0.614,71.43,0.51,85.41,431.31,771.098,11.2009109088598
"BA","IBIRATAIA",15312,"cidade",-39.645935,-14.064316,"29",0.576,72.33,0.49,90.79,278.69,318.129,48.1314183868808
"BA","IBITIARA",16339,"cidade",-42.217946,-12.650181,"29",0.585,69.61,0.55,70.09,244.68,1834.002,8.90893248753273
"BA","IBITITÁ",17113,"cidade",-41.97481,-11.541426,"29",0.602,69.82,0.5,93.84,250.63,573.033,29.8638996357976
"BA","IBOTIRAMA",26927,"cidade",-43.21669,-12.177876,"29",0.636,71.78,0.55,82.87,337.12,1740.113,15.4742824172913
"BA","ICHU",6206,"cidade",-39.190523,-11.743065,"29",0.631,71.23,0.47,69.71,296.17,138.016,44.965801066543
"BA","IGAPORÃ",15640,"cidade",-42.715508,-13.774025,"29",0.614,70.98,0.5,73.83,306.74,836.586,18.695029560619
"BA","IGRAPIÚNA",13226,"cidade",-39.136129,-13.829543,"29",0.574,72.32,0.54,66.46,269.34,591.312,22.3672105419812
"BA","IGUAÍ",26916,"cidade",-40.089417,-14.752754,"29",0.552,72.18,0.55,80.9,258.8,860.223,31.2895609626806
"BA","ILHÉUS",162327,"cidade",-39.04602,-14.793045,"29",0.69,73.47,0.58,90.86,579.46,1588.555,102.185319362565
"BA","INHAMBUPE",39926,"cidade",-38.355048,-11.780955,"29",0.565,70.43,0.53,78.4,254.99,1082.283,36.8905360243116
"BA","IPECAETÁ",14487,"cidade",-39.306921,-12.302846,"29",0.55,71.53,0.53,61.55,186.54,372.565,38.884489954773
"BA","IPIAÚ",45873,"cidade",-39.735252,-14.12263,"29",0.67,72.74,0.69,93.49,573.36,280.454,163.566930762264
"BA","IPIRÁ",59595,"cidade",-39.735941,-12.156057,"29",0.549,69.89,0.52,62.02,274.88,3105.281,19.191499899687
"BA","IPUPIARA",9865,"cidade",-42.617913,-11.821881,"29",0.59,69.16,0.5,79.23,258.3,1055.76,9.34397969235432
"BA","IRAJUBA",7260,"cidade",-40.08482,-13.256331,"29",0.576,71.57,0.52,63.61,236.16,459.047,15.815374024882
"BA","IRAMAIA",8537,"cidade",-40.959471,-13.290186,"29",0.571,69.37,0.5,58.72,234.91,1708.115,4.9979070495839
"BA","IRAQUARA",25216,"cidade",-41.615504,-12.24288,"29",0.599,69.95,0.61,76.99,242.58,991.822,25.4239167915211
"BA","IRARÁ",29034,"cidade",-38.763139,-12.050449,"29",0.62,73.53,0.5,58.36,308.34,267.88,108.384351202031
"BA","IRECÊ",72967,"cidade",-41.853462,-11.303317,"29",0.691,71.53,0.59,98.98,488.15,319.174,228.61197967253
"BA","ITABELA",30584,"cidade",-39.559318,-16.573188,"29",0.599,70.08,0.55,95.16,365.39,924.914,33.0668581078889
"BA","ITABERABA",64489,"cidade",-40.305897,-12.524182,"29",0.62,71.12,0.58,86.84,422.79,2386.39,27.0236633576239
"BA","ITABUNA",213223,"cidade",-39.278056,-14.787573,"29",0.712,73.42,0.56,95.36,605.12,401.028,531.691053991242
"BA","ITACARÉ",28296,"cidade",-38.99591,-14.278422,"29",0.583,73.42,0.55,79.17,323.3,726.265,38.9609853152775
"BA","ITAETÉ",16056,"cidade",-40.96774,-12.983121,"29",0.572,68.15,0.54,77.57,224.79,1331.822,12.0556650963868
"BA","ITAGI",12351,"cidade",-40.013112,-14.1615,"29",0.543,66.62,0.46,86.32,234.8,310.621,39.7622826531368
"BA","ITAGIBÁ",14579,"cidade",-39.844945,-14.278239,"29",0.589,71.2,0.47,86.23,270.27,810.993,17.9767272960432
"BA","ITAGIMIRIM",6869,"cidade",-39.613317,-16.081919,"29",0.634,74.24,0.52,92.98,339.65,876.8,7.8341697080292
"BA","ITAGUAÇU DA BAHIA",14429,"cidade",-42.399671,-11.014672,"29",0.562,69.42,0.54,85.09,245.68,4310.238,3.34761096719021
"BA","ITAJU DO COLÔNIA",6682,"cidade",-39.728298,-15.136598,"29",0.592,68.45,0.48,77.98,276.93,1225.287,5.45341622003661
"BA","ITAJUÍPE",20491,"cidade",-39.369823,-14.678766,"29",0.599,70.52,0.49,91,354.2,270.752,75.6818047512114
"BA","ITAMARAJU",64486,"cidade",-39.538569,-17.03782,"29",0.627,71.04,0.55,92.76,432.95,2360.584,27.3178162691944
"BA","ITAMARI",8035,"cidade",-39.682959,-13.778192,"29",0.578,67.77,0.51,83.37,325,143.479,56.0012266603475
"BA","ITAMBÉ",23049,"cidade",-40.629955,-15.242913,"29",0.578,69.99,0.4,85.21,312.32,1534.575,15.019793753971
"BA","ITANAGRA",6441,"cidade",-38.043595,-12.261435,"29",0.584,72.73,0.63,79.73,289.16,533.634,12.0700704977569
"BA","ITANHÉM",19405,"cidade",-40.332139,-17.164207,"29",0.637,72.41,0.54,89.63,388.04,1394.174,13.9186356939665
