Município1,UF1,Data,Avg. Índice De Isolamento
SANTO ANDRÉ,SP,5/4/2020,49%
SANTO ANDRÉ,SP,5/3/2020,59%
SANTO ANDRÉ,SP,5/2/2020,53%
SANTO ANDRÉ,SP,5/1/2020,56%
SANTO ANDRÉ,SP,4/30/2020,48%
SANTO ANDRÉ,SP,4/29/2020,49%
SANTO ANDRÉ,SP,4/28/2020,49%
SANTO ANDRÉ,SP,4/27/2020,48%
SANTO ANDRÉ,SP,4/26/2020,59%
SANTO ANDRÉ,SP,4/25/2020,51%
SANTO ANDRÉ,SP,4/24/2020,49%
SANTO ANDRÉ,SP,4/23/2020,50%
SANTO ANDRÉ,SP,4/22/2020,50%
SANTO ANDRÉ,SP,4/21/2020,57%
SANTO ANDRÉ,SP,4/20/2020,52%
SANTO ANDRÉ,SP,4/19/2020,60%
SANTO ANDRÉ,SP,4/18/2020,54%
SANTO ANDRÉ,SP,4/17/2020,50%
SANTO ANDRÉ,SP,4/16/2020,51%
SANTO ANDRÉ,SP,4/15/2020,52%
SANTO ANDRÉ,SP,4/14/2020,51%
SANTO ANDRÉ,SP,4/13/2020,52%
SANTO ANDRÉ,SP,4/12/2020,60%
SANTO ANDRÉ,SP,4/11/2020,55%
SANTO ANDRÉ,SP,4/10/2020,58%
SANTO ANDRÉ,SP,4/9/2020,49%
SANTO ANDRÉ,SP,4/8/2020,54%
SANTO ANDRÉ,SP,4/7/2020,52%
SANTO ANDRÉ,SP,4/6/2020,53%
SANTO ANDRÉ,SP,4/5/2020,59%
SANTO ANDRÉ,SP,4/4/2020,58%
SANTO ANDRÉ,SP,4/3/2020,56%
SANTO ANDRÉ,SP,4/2/2020,56%
SANTO ANDRÉ,SP,4/1/2020,57%
SANTO ANDRÉ,SP,3/31/2020,56%
SANTO ANDRÉ,SP,3/30/2020,58%
SANTO ANDRÉ,SP,3/29/2020,60%
SANTO ANDRÉ,SP,3/28/2020,56%
SANTO ANDRÉ,SP,3/27/2020,54%
SANTO ANDRÉ,SP,3/26/2020,56%
SANTO ANDRÉ,SP,3/25/2020,55%
SANTO ANDRÉ,SP,3/24/2020,55%
SANTO ANDRÉ,SP,3/23/2020,53%
SANTO ANDRÉ,SP,3/22/2020,57%
SANTO ANDRÉ,SP,3/21/2020,56%
SANTO ANDRÉ,SP,3/20/2020,45%
SANTO ANDRÉ,SP,3/19/2020,43%
SANTO ANDRÉ,SP,3/18/2020,39%
SANTO ANDRÉ,SP,3/17/2020,37%
SANTO ANDRÉ,SP,3/13/2020,29%
SANTO ANDRÉ,SP,3/12/2020,26%
SANTO ANDRÉ,SP,3/6/2020,27%
SANTO ANDRÉ,SP,3/5/2020,28%
SANTOS,SP,5/21/2020,47%
SANTOS,SP,5/20/2020,46%
SANTOS,SP,5/19/2020,46%
SANTOS,SP,5/18/2020,47%
SANTOS,SP,5/17/2020,53%
SANTOS,SP,5/16/2020,48%
SANTOS,SP,5/15/2020,46%
SANTOS,SP,5/14/2020,47%
SANTOS,SP,5/13/2020,46%
SANTOS,SP,5/12/2020,46%
SANTOS,SP,5/11/2020,47%
SANTOS,SP,5/10/2020,54%
SANTOS,SP,5/9/2020,50%
SANTOS,SP,5/8/2020,45%
SANTOS,SP,5/7/2020,47%
SANTOS,SP,5/6/2020,46%
SANTOS,SP,5/5/2020,46%
SANTOS,SP,5/4/2020,47%
SANTOS,SP,5/3/2020,59%
SANTOS,SP,5/2/2020,54%
SANTOS,SP,5/1/2020,56%
SANTOS,SP,4/30/2020,46%
SANTOS,SP,4/29/2020,47%
SANTOS,SP,4/28/2020,47%
SANTOS,SP,4/27/2020,48%
SANTOS,SP,4/26/2020,58%
SANTOS,SP,4/25/2020,52%
SANTOS,SP,4/24/2020,47%
SANTOS,SP,4/23/2020,48%
SANTOS,SP,4/22/2020,47%
SANTOS,SP,4/21/2020,57%
SANTOS,SP,4/20/2020,50%
SANTOS,SP,4/19/2020,59%
SANTOS,SP,4/18/2020,54%
SANTOS,SP,4/17/2020,48%
SANTOS,SP,4/16/2020,49%
SANTOS,SP,4/15/2020,49%
SANTOS,SP,4/14/2020,48%
SANTOS,SP,4/13/2020,49%
SANTOS,SP,4/12/2020,58%
SANTOS,SP,4/11/2020,54%
SANTOS,SP,4/10/2020,57%
SANTOS,SP,4/9/2020,48%
SANTOS,SP,4/8/2020,51%
SANTOS,SP,4/7/2020,51%
SANTOS,SP,4/6/2020,52%
SANTOS,SP,4/5/2020,59%
SANTOS,SP,4/4/2020,58%
SANTOS,SP,4/3/2020,54%
SANTOS,SP,4/2/2020,55%
SANTOS,SP,4/1/2020,54%
SANTOS,SP,3/31/2020,55%
SANTOS,SP,3/30/2020,56%
SANTOS,SP,3/29/2020,58%
SANTOS,SP,3/28/2020,55%
SANTOS,SP,3/27/2020,53%
SANTOS,SP,3/26/2020,54%
SANTOS,SP,3/25/2020,54%
SANTOS,SP,3/24/2020,53%
SANTOS,SP,3/23/2020,52%
SANTOS,SP,3/22/2020,56%
SANTOS,SP,3/21/2020,55%
SANTOS,SP,3/20/2020,45%
SANTOS,SP,3/19/2020,42%
SANTOS,SP,3/18/2020,39%
SANTOS,SP,3/17/2020,37%
SANTOS,SP,3/13/2020,29%
SANTOS,SP,3/12/2020,26%
SANTOS,SP,3/6/2020,28%
SANTOS,SP,3/5/2020,29%
SÃO BERNARDO DO CAMPO,SP,5/21/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/20/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/19/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/18/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/17/2020,53%
SÃO BERNARDO DO CAMPO,SP,5/16/2020,49%
SÃO BERNARDO DO CAMPO,SP,5/15/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/14/2020,48%
SÃO BERNARDO DO CAMPO,SP,5/13/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/12/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/11/2020,48%
SÃO BERNARDO DO CAMPO,SP,5/10/2020,54%
SÃO BERNARDO DO CAMPO,SP,5/9/2020,51%
SÃO BERNARDO DO CAMPO,SP,5/8/2020,46%
SÃO BERNARDO DO CAMPO,SP,5/7/2020,48%
SÃO BERNARDO DO CAMPO,SP,5/6/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/5/2020,47%
SÃO BERNARDO DO CAMPO,SP,5/4/2020,48%
SÃO BERNARDO DO CAMPO,SP,5/3/2020,59%
SÃO BERNARDO DO CAMPO,SP,5/2/2020,53%
SÃO BERNARDO DO CAMPO,SP,5/1/2020,55%
SÃO BERNARDO DO CAMPO,SP,4/30/2020,47%
SÃO BERNARDO DO CAMPO,SP,4/29/2020,48%
SÃO BERNARDO DO CAMPO,SP,4/28/2020,49%
SÃO BERNARDO DO CAMPO,SP,4/27/2020,49%
SÃO BERNARDO DO CAMPO,SP,4/26/2020,59%
SÃO BERNARDO DO CAMPO,SP,4/25/2020,53%
SÃO BERNARDO DO CAMPO,SP,4/24/2020,48%
SÃO BERNARDO DO CAMPO,SP,4/23/2020,49%
SÃO BERNARDO DO CAMPO,SP,4/22/2020,49%
SÃO BERNARDO DO CAMPO,SP,4/21/2020,58%
SÃO BERNARDO DO CAMPO,SP,4/20/2020,52%
SÃO BERNARDO DO CAMPO,SP,4/19/2020,60%
SÃO BERNARDO DO CAMPO,SP,4/18/2020,54%
SÃO BERNARDO DO CAMPO,SP,4/17/2020,49%
SÃO BERNARDO DO CAMPO,SP,4/16/2020,50%
SÃO BERNARDO DO CAMPO,SP,4/15/2020,51%
SÃO BERNARDO DO CAMPO,SP,4/14/2020,50%
SÃO BERNARDO DO CAMPO,SP,4/13/2020,51%
SÃO BERNARDO DO CAMPO,SP,4/12/2020,60%
SÃO BERNARDO DO CAMPO,SP,4/11/2020,56%
SÃO BERNARDO DO CAMPO,SP,4/10/2020,59%
SÃO BERNARDO DO CAMPO,SP,4/9/2020,48%
SÃO BERNARDO DO CAMPO,SP,4/8/2020,52%
SÃO BERNARDO DO CAMPO,SP,4/7/2020,52%
SÃO BERNARDO DO CAMPO,SP,4/6/2020,52%
SÃO BERNARDO DO CAMPO,SP,4/5/2020,59%
SÃO BERNARDO DO CAMPO,SP,4/4/2020,58%
SÃO BERNARDO DO CAMPO,SP,4/3/2020,55%
SÃO BERNARDO DO CAMPO,SP,4/2/2020,55%
SÃO BERNARDO DO CAMPO,SP,4/1/2020,55%
SÃO BERNARDO DO CAMPO,SP,3/31/2020,56%
SÃO BERNARDO DO CAMPO,SP,3/30/2020,56%
SÃO BERNARDO DO CAMPO,SP,3/29/2020,59%
SÃO BERNARDO DO CAMPO,SP,3/28/2020,55%
SÃO BERNARDO DO CAMPO,SP,3/27/2020,53%
SÃO BERNARDO DO CAMPO,SP,3/26/2020,55%
SÃO BERNARDO DO CAMPO,SP,3/25/2020,54%
SÃO BERNARDO DO CAMPO,SP,3/24/2020,54%
SÃO BERNARDO DO CAMPO,SP,3/23/2020,52%
SÃO BERNARDO DO CAMPO,SP,3/22/2020,56%
SÃO BERNARDO DO CAMPO,SP,3/21/2020,55%
SÃO BERNARDO DO CAMPO,SP,3/20/2020,44%
SÃO BERNARDO DO CAMPO,SP,3/19/2020,42%
SÃO BERNARDO DO CAMPO,SP,3/18/2020,40%
SÃO BERNARDO DO CAMPO,SP,3/17/2020,37%
SÃO BERNARDO DO CAMPO,SP,3/13/2020,30%
SÃO BERNARDO DO CAMPO,SP,3/12/2020,27%
SÃO BERNARDO DO CAMPO,SP,3/6/2020,29%
SÃO BERNARDO DO CAMPO,SP,3/5/2020,30%
SÃO CAETANO DO SUL,SP,5/21/2020,47%
SÃO CAETANO DO SUL,SP,5/20/2020,46%
SÃO CAETANO DO SUL,SP,5/19/2020,46%
SÃO CAETANO DO SUL,SP,5/18/2020,47%
SÃO CAETANO DO SUL,SP,5/17/2020,53%
SÃO CAETANO DO SUL,SP,5/16/2020,49%
SÃO CAETANO DO SUL,SP,5/15/2020,46%
SÃO CAETANO DO SUL,SP,5/14/2020,47%
SÃO CAETANO DO SUL,SP,5/13/2020,47%
SÃO CAETANO DO SUL,SP,5/12/2020,45%
SÃO CAETANO DO SUL,SP,5/11/2020,47%
SÃO CAETANO DO SUL,SP,5/10/2020,51%
SÃO CAETANO DO SUL,SP,5/9/2020,48%
SÃO CAETANO DO SUL,SP,5/8/2020,45%
SÃO CAETANO DO SUL,SP,5/7/2020,47%
SÃO CAETANO DO SUL,SP,5/6/2020,47%
SÃO CAETANO DO SUL,SP,5/5/2020,47%
SÃO CAETANO DO SUL,SP,5/4/2020,47%
SÃO CAETANO DO SUL,SP,5/3/2020,57%
SÃO CAETANO DO SUL,SP,5/2/2020,50%
SÃO CAETANO DO SUL,SP,5/1/2020,53%
SÃO CAETANO DO SUL,SP,4/30/2020,46%
SÃO CAETANO DO SUL,SP,4/29/2020,47%
SÃO CAETANO DO SUL,SP,4/28/2020,48%
SÃO CAETANO DO SUL,SP,4/27/2020,46%
SÃO CAETANO DO SUL,SP,4/26/2020,56%
SÃO CAETANO DO SUL,SP,4/25/2020,50%
SÃO CAETANO DO SUL,SP,4/24/2020,47%
SÃO CAETANO DO SUL,SP,4/23/2020,48%
SÃO CAETANO DO SUL,SP,4/22/2020,48%
SÃO CAETANO DO SUL,SP,4/21/2020,56%
SÃO CAETANO DO SUL,SP,4/20/2020,51%
SÃO CAETANO DO SUL,SP,4/19/2020,58%
SÃO CAETANO DO SUL,SP,4/18/2020,52%
SÃO CAETANO DO SUL,SP,4/17/2020,49%
SÃO CAETANO DO SUL,SP,4/16/2020,49%
SÃO CAETANO DO SUL,SP,4/15/2020,50%
SÃO CAETANO DO SUL,SP,4/14/2020,49%
SÃO CAETANO DO SUL,SP,4/13/2020,47%
SÃO CAETANO DO SUL,SP,4/12/2020,57%
SÃO CAETANO DO SUL,SP,4/11/2020,54%
SÃO CAETANO DO SUL,SP,4/10/2020,56%
SÃO CAETANO DO SUL,SP,4/9/2020,47%
SÃO CAETANO DO SUL,SP,4/8/2020,51%
SÃO CAETANO DO SUL,SP,4/7/2020,53%
SÃO CAETANO DO SUL,SP,4/6/2020,54%
SÃO CAETANO DO SUL,SP,4/5/2020,59%
SÃO CAETANO DO SUL,SP,4/4/2020,57%
SÃO CAETANO DO SUL,SP,4/3/2020,55%
SÃO CAETANO DO SUL,SP,4/2/2020,56%
SÃO CAETANO DO SUL,SP,4/1/2020,56%
SÃO CAETANO DO SUL,SP,3/31/2020,56%
SÃO CAETANO DO SUL,SP,3/30/2020,56%
SÃO CAETANO DO SUL,SP,3/29/2020,58%
SÃO CAETANO DO SUL,SP,3/28/2020,56%
SÃO CAETANO DO SUL,SP,3/27/2020,54%
SÃO CAETANO DO SUL,SP,3/26/2020,54%
SÃO CAETANO DO SUL,SP,3/25/2020,55%
SÃO CAETANO DO SUL,SP,3/24/2020,54%
SÃO CAETANO DO SUL,SP,3/23/2020,53%
SÃO CAETANO DO SUL,SP,3/22/2020,56%
SÃO CAETANO DO SUL,SP,3/21/2020,56%
SÃO CAETANO DO SUL,SP,3/20/2020,44%
SÃO CAETANO DO SUL,SP,3/19/2020,43%
SÃO CAETANO DO SUL,SP,3/18/2020,40%
SÃO CAETANO DO SUL,SP,3/17/2020,38%
SÃO CAETANO DO SUL,SP,3/13/2020,28%
SÃO CAETANO DO SUL,SP,3/12/2020,26%
SÃO CAETANO DO SUL,SP,3/6/2020,27%
SÃO CAETANO DO SUL,SP,3/5/2020,28%
SÃO CARLOS,SP,5/21/2020,47%
SÃO CARLOS,SP,5/20/2020,48%
SÃO CARLOS,SP,5/19/2020,48%
SÃO CARLOS,SP,5/18/2020,48%
SÃO CARLOS,SP,5/17/2020,53%
SÃO CARLOS,SP,5/16/2020,49%
SÃO CARLOS,SP,5/15/2020,46%
SÃO CARLOS,SP,5/14/2020,48%
SÃO CARLOS,SP,5/13/2020,47%
SÃO CARLOS,SP,5/12/2020,48%
SÃO CARLOS,SP,5/11/2020,47%
SÃO CARLOS,SP,5/10/2020,54%
SÃO CARLOS,SP,5/9/2020,49%
SÃO CARLOS,SP,5/8/2020,46%
SÃO CARLOS,SP,5/7/2020,47%
SÃO CARLOS,SP,5/6/2020,47%
SÃO CARLOS,SP,5/5/2020,48%
SÃO CARLOS,SP,5/4/2020,48%
SÃO CARLOS,SP,5/3/2020,60%
SÃO CARLOS,SP,5/2/2020,53%
SÃO CARLOS,SP,5/1/2020,57%
SÃO CARLOS,SP,4/30/2020,47%
SÃO CARLOS,SP,4/29/2020,49%
SÃO CARLOS,SP,4/28/2020,49%
SÃO CARLOS,SP,4/27/2020,49%
SÃO CARLOS,SP,4/26/2020,60%
SÃO CARLOS,SP,4/25/2020,53%
SÃO CARLOS,SP,4/24/2020,49%
SÃO CARLOS,SP,4/23/2020,50%
SÃO CARLOS,SP,4/22/2020,50%
SÃO CARLOS,SP,4/21/2020,59%
SÃO CARLOS,SP,4/20/2020,53%
SÃO CARLOS,SP,4/19/2020,61%
SÃO CARLOS,SP,4/18/2020,54%
SÃO CARLOS,SP,4/17/2020,50%
SÃO CARLOS,SP,4/16/2020,51%
SÃO CARLOS,SP,4/15/2020,51%
SÃO CARLOS,SP,4/14/2020,53%
SÃO CARLOS,SP,4/13/2020,52%
SÃO CARLOS,SP,4/12/2020,60%
SÃO CARLOS,SP,4/11/2020,56%
SÃO CARLOS,SP,4/10/2020,61%
SÃO CARLOS,SP,4/9/2020,49%
SÃO CARLOS,SP,4/8/2020,52%
SÃO CARLOS,SP,4/7/2020,51%
SÃO CARLOS,SP,4/6/2020,53%
SÃO CARLOS,SP,4/5/2020,60%
SÃO CARLOS,SP,4/4/2020,58%
SÃO CARLOS,SP,4/3/2020,56%
SÃO CARLOS,SP,4/2/2020,56%
SÃO CARLOS,SP,4/1/2020,57%
SÃO CARLOS,SP,3/31/2020,58%
SÃO CARLOS,SP,3/30/2020,58%
SÃO CARLOS,SP,3/29/2020,61%
SÃO CARLOS,SP,3/28/2020,57%
SÃO CARLOS,SP,3/27/2020,55%
SÃO CARLOS,SP,3/26/2020,56%
SÃO CARLOS,SP,3/25/2020,59%
SÃO CARLOS,SP,3/24/2020,56%
SÃO CARLOS,SP,3/23/2020,55%
SÃO CARLOS,SP,3/22/2020,58%
SÃO CARLOS,SP,3/21/2020,59%
SÃO CARLOS,SP,3/20/2020,46%
SÃO CARLOS,SP,3/19/2020,45%
SÃO CARLOS,SP,3/18/2020,43%
SÃO CARLOS,SP,3/17/2020,41%
SÃO CARLOS,SP,3/13/2020,34%
SÃO CARLOS,SP,3/12/2020,31%
SÃO CARLOS,SP,3/6/2020,33%
SÃO CARLOS,SP,3/5/2020,35%
SÃO JOÃO DA BOA VISTA,SP,5/21/2020,50%
SÃO JOÃO DA BOA VISTA,SP,5/20/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/19/2020,48%
SÃO JOÃO DA BOA VISTA,SP,5/18/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/17/2020,53%
SÃO JOÃO DA BOA VISTA,SP,5/16/2020,51%
SÃO JOÃO DA BOA VISTA,SP,5/15/2020,47%
SÃO JOÃO DA BOA VISTA,SP,5/14/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/13/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/12/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/11/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/10/2020,58%
SÃO JOÃO DA BOA VISTA,SP,5/9/2020,53%
SÃO JOÃO DA BOA VISTA,SP,5/8/2020,47%
SÃO JOÃO DA BOA VISTA,SP,5/7/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/6/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/5/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/4/2020,49%
SÃO JOÃO DA BOA VISTA,SP,5/3/2020,63%
SÃO JOÃO DA BOA VISTA,SP,5/2/2020,57%
SÃO JOÃO DA BOA VISTA,SP,5/1/2020,61%
SÃO JOÃO DA BOA VISTA,SP,4/30/2020,49%
SÃO JOÃO DA BOA VISTA,SP,4/29/2020,50%
SÃO JOÃO DA BOA VISTA,SP,4/28/2020,51%
SÃO JOÃO DA BOA VISTA,SP,4/27/2020,50%
SÃO JOÃO DA BOA VISTA,SP,4/26/2020,62%
SÃO JOÃO DA BOA VISTA,SP,4/25/2020,56%
SÃO JOÃO DA BOA VISTA,SP,4/24/2020,50%
SÃO JOÃO DA BOA VISTA,SP,4/23/2020,51%
SÃO JOÃO DA BOA VISTA,SP,4/22/2020,51%
SÃO JOÃO DA BOA VISTA,SP,4/21/2020,62%
SÃO JOÃO DA BOA VISTA,SP,4/20/2020,53%
SÃO JOÃO DA BOA VISTA,SP,4/19/2020,65%
SÃO JOÃO DA BOA VISTA,SP,4/18/2020,57%
SÃO JOÃO DA BOA VISTA,SP,4/17/2020,50%
SÃO JOÃO DA BOA VISTA,SP,4/16/2020,52%
SÃO JOÃO DA BOA VISTA,SP,4/15/2020,52%
SÃO JOÃO DA BOA VISTA,SP,4/14/2020,55%
SÃO JOÃO DA BOA VISTA,SP,4/13/2020,52%
SÃO JOÃO DA BOA VISTA,SP,4/12/2020,65%
SÃO JOÃO DA BOA VISTA,SP,4/11/2020,59%
SÃO JOÃO DA BOA VISTA,SP,4/10/2020,68%
SÃO JOÃO DA BOA VISTA,SP,4/9/2020,51%
SÃO JOÃO DA BOA VISTA,SP,4/8/2020,55%
SÃO JOÃO DA BOA VISTA,SP,4/7/2020,57%
SÃO JOÃO DA BOA VISTA,SP,4/6/2020,58%
SÃO JOÃO DA BOA VISTA,SP,4/5/2020,65%
SÃO JOÃO DA BOA VISTA,SP,4/4/2020,65%
SÃO JOÃO DA BOA VISTA,SP,4/3/2020,60%
SÃO JOÃO DA BOA VISTA,SP,4/2/2020,61%
SÃO JOÃO DA BOA VISTA,SP,4/1/2020,62%
SÃO JOÃO DA BOA VISTA,SP,3/31/2020,62%
SÃO JOÃO DA BOA VISTA,SP,3/30/2020,61%
SÃO JOÃO DA BOA VISTA,SP,3/29/2020,66%
SÃO JOÃO DA BOA VISTA,SP,3/28/2020,62%
SÃO JOÃO DA BOA VISTA,SP,3/27/2020,59%
SÃO JOÃO DA BOA VISTA,SP,3/26/2020,60%
SÃO JOÃO DA BOA VISTA,SP,3/25/2020,60%
SÃO JOÃO DA BOA VISTA,SP,3/24/2020,61%
SÃO JOÃO DA BOA VISTA,SP,3/23/2020,59%
SÃO JOÃO DA BOA VISTA,SP,3/22/2020,64%
SÃO JOÃO DA BOA VISTA,SP,3/21/2020,64%
SÃO JOÃO DA BOA VISTA,SP,3/20/2020,51%
SÃO JOÃO DA BOA VISTA,SP,3/19/2020,50%
SÃO JOÃO DA BOA VISTA,SP,3/18/2020,48%
SÃO JOÃO DA BOA VISTA,SP,3/17/2020,47%
SÃO JOÃO DA BOA VISTA,SP,3/13/2020,40%
SÃO JOÃO DA BOA VISTA,SP,3/12/2020,37%
SÃO JOÃO DA BOA VISTA,SP,3/6/2020,39%
SÃO JOÃO DA BOA VISTA,SP,3/5/2020,42%
SÃO JOSÉ DO RIO PRETO,SP,5/21/2020,44%
SÃO JOSÉ DO RIO PRETO,SP,5/20/2020,44%
SÃO JOSÉ DO RIO PRETO,SP,5/19/2020,44%
SÃO JOSÉ DO RIO PRETO,SP,5/18/2020,44%
SÃO JOSÉ DO RIO PRETO,SP,5/17/2020,49%
SÃO JOSÉ DO RIO PRETO,SP,5/16/2020,46%
SÃO JOSÉ DO RIO PRETO,SP,5/15/2020,38%
SÃO JOSÉ DO RIO PRETO,SP,5/14/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,5/13/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,5/12/2020,38%
SÃO JOSÉ DO RIO PRETO,SP,5/11/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,5/10/2020,47%
SÃO JOSÉ DO RIO PRETO,SP,5/9/2020,43%
SÃO JOSÉ DO RIO PRETO,SP,5/8/2020,37%
SÃO JOSÉ DO RIO PRETO,SP,5/7/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,5/6/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,5/5/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,5/4/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,5/3/2020,53%
SÃO JOSÉ DO RIO PRETO,SP,5/2/2020,46%
SÃO JOSÉ DO RIO PRETO,SP,5/1/2020,50%
SÃO JOSÉ DO RIO PRETO,SP,4/30/2020,38%
SÃO JOSÉ DO RIO PRETO,SP,4/29/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,4/28/2020,41%
SÃO JOSÉ DO RIO PRETO,SP,4/27/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,4/26/2020,53%
SÃO JOSÉ DO RIO PRETO,SP,4/25/2020,46%
SÃO JOSÉ DO RIO PRETO,SP,4/24/2020,39%
SÃO JOSÉ DO RIO PRETO,SP,4/23/2020,41%
SÃO JOSÉ DO RIO PRETO,SP,4/22/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,4/21/2020,53%
SÃO JOSÉ DO RIO PRETO,SP,4/20/2020,42%
SÃO JOSÉ DO RIO PRETO,SP,4/19/2020,55%
SÃO JOSÉ DO RIO PRETO,SP,4/18/2020,48%
SÃO JOSÉ DO RIO PRETO,SP,4/17/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,4/16/2020,42%
SÃO JOSÉ DO RIO PRETO,SP,4/15/2020,43%
SÃO JOSÉ DO RIO PRETO,SP,4/14/2020,45%
SÃO JOSÉ DO RIO PRETO,SP,4/13/2020,43%
SÃO JOSÉ DO RIO PRETO,SP,4/12/2020,53%
SÃO JOSÉ DO RIO PRETO,SP,4/11/2020,49%
SÃO JOSÉ DO RIO PRETO,SP,4/10/2020,53%
SÃO JOSÉ DO RIO PRETO,SP,4/9/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,4/8/2020,44%
SÃO JOSÉ DO RIO PRETO,SP,4/7/2020,45%
SÃO JOSÉ DO RIO PRETO,SP,4/6/2020,46%
SÃO JOSÉ DO RIO PRETO,SP,4/5/2020,55%
SÃO JOSÉ DO RIO PRETO,SP,4/4/2020,53%
SÃO JOSÉ DO RIO PRETO,SP,4/3/2020,47%
SÃO JOSÉ DO RIO PRETO,SP,4/2/2020,49%
SÃO JOSÉ DO RIO PRETO,SP,4/1/2020,50%
SÃO JOSÉ DO RIO PRETO,SP,3/31/2020,49%
SÃO JOSÉ DO RIO PRETO,SP,3/30/2020,50%
SÃO JOSÉ DO RIO PRETO,SP,3/29/2020,57%
SÃO JOSÉ DO RIO PRETO,SP,3/28/2020,52%
SÃO JOSÉ DO RIO PRETO,SP,3/27/2020,48%
SÃO JOSÉ DO RIO PRETO,SP,3/26/2020,49%
SÃO JOSÉ DO RIO PRETO,SP,3/25/2020,51%
SÃO JOSÉ DO RIO PRETO,SP,3/24/2020,49%
SÃO JOSÉ DO RIO PRETO,SP,3/23/2020,47%
SÃO JOSÉ DO RIO PRETO,SP,3/22/2020,51%
SÃO JOSÉ DO RIO PRETO,SP,3/21/2020,52%
SÃO JOSÉ DO RIO PRETO,SP,3/20/2020,40%
SÃO JOSÉ DO RIO PRETO,SP,3/19/2020,45%
SÃO JOSÉ DO RIO PRETO,SP,3/18/2020,35%
SÃO JOSÉ DO RIO PRETO,SP,3/17/2020,35%
SÃO JOSÉ DO RIO PRETO,SP,3/13/2020,28%
SÃO JOSÉ DO RIO PRETO,SP,3/12/2020,26%
SÃO JOSÉ DO RIO PRETO,SP,3/6/2020,28%
SÃO JOSÉ DO RIO PRETO,SP,3/5/2020,30%
SÃO JOSÉ DOS CAMPOS,SP,5/21/2020,49%
SÃO JOSÉ DOS CAMPOS,SP,5/20/2020,49%
SÃO JOSÉ DOS CAMPOS,SP,5/19/2020,49%
SÃO JOSÉ DOS CAMPOS,SP,5/18/2020,49%
SÃO JOSÉ DOS CAMPOS,SP,5/17/2020,56%
SÃO JOSÉ DOS CAMPOS,SP,5/16/2020,52%
SÃO JOSÉ DOS CAMPOS,SP,5/15/2020,47%
SÃO JOSÉ DOS CAMPOS,SP,5/14/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,5/13/2020,47%
SÃO JOSÉ DOS CAMPOS,SP,5/12/2020,47%
SÃO JOSÉ DOS CAMPOS,SP,5/11/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,5/10/2020,55%
SÃO JOSÉ DOS CAMPOS,SP,5/9/2020,51%
SÃO JOSÉ DOS CAMPOS,SP,5/8/2020,46%
SÃO JOSÉ DOS CAMPOS,SP,5/7/2020,49%
SÃO JOSÉ DOS CAMPOS,SP,5/6/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,5/5/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,5/4/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,5/3/2020,61%
SÃO JOSÉ DOS CAMPOS,SP,5/2/2020,55%
SÃO JOSÉ DOS CAMPOS,SP,5/1/2020,56%
SÃO JOSÉ DOS CAMPOS,SP,4/30/2020,47%
SÃO JOSÉ DOS CAMPOS,SP,4/29/2020,47%
SÃO JOSÉ DOS CAMPOS,SP,4/28/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,4/27/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,4/26/2020,59%
SÃO JOSÉ DOS CAMPOS,SP,4/25/2020,52%
SÃO JOSÉ DOS CAMPOS,SP,4/24/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,4/23/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,4/22/2020,48%
SÃO JOSÉ DOS CAMPOS,SP,4/21/2020,57%
