"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"SP","Valinhos",129193,"cidade",-46.997367,-22.969805,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Valparaíso",26480,"cidade",-50.869874,-21.222929,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vargem",10537,"cidade",-46.412447,-22.887046,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vargem Grande do Sul",42845,"cidade",-46.891286,-21.832194,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vargem Grande Paulista",52597,"cidade",-47.022038,-23.599338,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Várzea Paulista",121838,"cidade",-46.823444,-23.213582,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vera Cruz",10843,"cidade",-49.820735,-22.218308,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vinhedo",78728,"cidade",-46.983312,-23.030184,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Viradouro",18898,"cidade",-48.292974,-20.873382,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vista Alegre do Alto",8810,"cidade",-48.628383,-21.169222,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Vitória Brasil",1840,"cidade",-50.487452,-20.195582,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Votorantim",122480,"cidade",-47.438753,-23.54459,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Votuporanga",94547,"cidade",-49.978112,-20.423659,NA,NA,NA,NA,NA,NA,NA,NA
"SP","Zacarias",2718,"cidade",-50.055222,-21.050554,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Abreulândia",2579,"cidade",-49.151845,-9.621015,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Aguiarnópolis",6733,"cidade",-47.470222,-6.554087,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Aliança do Tocantins",5390,"cidade",-48.936097,-11.305565,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Almas",7055,"cidade",-47.179197,-11.570553,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Alvorada",8412,"cidade",-49.124926,-12.478465,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Ananás",9549,"cidade",-48.073466,-6.364369,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Angico",3433,"cidade",-47.861142,-6.391789,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Aparecida do Rio Negro",4795,"cidade",-47.963753,-9.941386,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Aragominas",5758,"cidade",-48.529096,-7.160051,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Araguacema",7086,"cidade",-49.556886,-8.807547,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Araguaçu",8517,"cidade",-49.823134,-12.928934,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Araguaína",180470,"cidade",-48.204402,-7.192375,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Araguanã",5729,"cidade",-48.639542,-6.582247,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Araguatins",35761,"cidade",-48.123198,-5.646591,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Arapoema",6643,"cidade",-49.063702,-7.654634,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Arraias",10567,"cidade",-46.935891,-12.92867,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Augustinópolis",18412,"cidade",-47.886266,-5.468629,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Aurora do Tocantins",3757,"cidade",-46.407604,-12.71045,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Axixá do Tocantins",9756,"cidade",-47.77007,-5.612747,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Babaçulândia",10664,"cidade",-47.761257,-7.209227,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Bandeirantes do Tocantins",3553,"cidade",-48.583567,-7.756125,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Barra do Ouro",4591,"cidade",-47.677609,-7.695929,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Barrolândia",5632,"cidade",-48.725203,-9.834042,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Bernardo Sayão",4459,"cidade",-48.889273,-7.874812,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Bom Jesus do Tocantins",4894,"cidade",-48.165043,-8.96306,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Brasilândia do Tocantins",2201,"cidade",-48.482213,-8.389182,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Brejinho de Nazaré",5497,"cidade",-48.568278,-11.005754,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Buriti do Tocantins",11348,"cidade",-48.227134,-5.314483,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Cachoeirinha",2275,"cidade",-47.923399,-6.115596,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Campos Lindos",10116,"cidade",-46.864473,-7.989563,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Cariri do Tocantins",4382,"cidade",-49.160876,-11.888081,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Carmolândia",2580,"cidade",-48.397809,-7.032616,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Carrasco Bonito",4095,"cidade",-48.031416,-5.314152,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Caseara",5369,"cidade",-49.952123,-9.276121,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Centenário",2905,"cidade",-47.330382,-8.961031,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Chapada da Natividade",3333,"cidade",-47.748614,-11.617507,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Chapada de Areia",1406,"cidade",-49.140277,-10.141933,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Colinas do Tocantins",35424,"cidade",-48.475728,-8.05764,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Colméia",8205,"cidade",-48.763753,-8.724627,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Combinado",4852,"cidade",-46.538775,-12.791717,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Conceição do Tocantins",4105,"cidade",-47.295103,-12.220874,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Couto Magalhães",5588,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Cristalândia",7289,"cidade",-49.194202,-10.59848,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Crixás do Tocantins",1722,"cidade",-48.915194,-11.099375,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Darcinópolis",6097,"cidade",-47.759709,-6.715912,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Dianópolis",22139,"cidade",-46.819787,-11.624008,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Divinópolis do Tocantins",6900,"cidade",-49.216849,-9.800181,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Dois Irmãos do Tocantins",7198,"cidade",-49.063756,-9.255336,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Dueré",4686,"cidade",-49.271566,-11.341631,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Esperantina",10996,"cidade",-48.537771,-5.365928,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Fátima",3835,"cidade",-48.907583,-10.760259,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Figueirópolis",5263,"cidade",-49.174771,-12.131175,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Filadélfia",8856,"cidade",-47.495446,-7.335011,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Formoso do Araguaia",18440,"cidade",-49.531571,-11.797573,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Fortaleza do Tabocão",2589,"cidade",-48.520563,-9.056106,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Goianorte",5123,"cidade",-48.931291,-8.774126,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Goiatins",13019,"cidade",-47.325189,-7.71478,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Guaraí",25923,"cidade",-48.511432,-8.835429,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Gurupi",86647,"cidade",-49.068046,-11.72794,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Ipueiras",2015,"cidade",-48.460024,-11.2329,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Itacajá",7433,"cidade",-47.772615,-8.392935,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Itaguatins",5864,"cidade",-47.48641,-5.772667,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Itapiratins",3777,"cidade",-48.107192,-8.379815,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Itaporã do Tocantins",2427,"cidade",-48.689481,-8.571722,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Jaú do Tocantins",3849,"cidade",-48.588989,-12.650908,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Juarina",2193,"cidade",-49.064347,-8.119507,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Lagoa da Confusão",13357,"cidade",-49.619948,-10.790637,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Lagoa do Tocantins",4316,"cidade",-47.537979,-10.367977,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Lajeado",3134,"cidade",-48.356482,-9.749956,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Lavandeira",1923,"cidade",-46.509894,-12.78473,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Lizarda",3740,"cidade",-46.673813,-9.590022,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Luzinópolis",3108,"cidade",-47.858155,-6.177935,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Marianópolis do Tocantins",5175,"cidade",-49.65526,-9.793768,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Mateiros",2684,"cidade",-46.416758,-10.546379,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Maurilândia do Tocantins",3426,"cidade",-47.512492,-5.951688,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Miracema do Tocantins",18248,"cidade",-48.39298,-9.565556,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Miranorte",13434,"cidade",-48.592222,-9.529068,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Monte do Carmo",7947,"cidade",-48.111426,-10.761054,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Monte Santo do Tocantins",2279,"cidade",-48.99408,-10.00747,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Muricilândia",3551,"cidade",-48.609135,-7.14669,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Natividade",9244,"cidade",-47.722344,-11.703428,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Nazaré",3898,"cidade",-47.664299,-6.37496,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Nova Olinda",11819,"cidade",-48.425232,-7.631712,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Nova Rosalândia",4260,"cidade",-48.912477,-10.565102,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Novo Acordo",4342,"cidade",-47.678533,-9.970633,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Novo Alegre",2332,"cidade",-46.571252,-12.921687,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Novo Jardim",2722,"cidade",-46.632471,-11.825965,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Oliveira de Fátima",1112,"cidade",-48.90861,-10.706956,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Palmas",299127,"cidade",-48.355751,-10.239973,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Palmeirante",6026,"cidade",-47.924191,-7.847861,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Palmeiras do Tocantins",6658,"cidade",-47.546429,-6.616584,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Palmeirópolis",7659,"cidade",-48.402589,-13.044718,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Paraíso do Tocantins",51252,"cidade",-48.882269,-10.174998,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Paranã",10449,"cidade",-47.873378,-12.616747,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Pau D'Arco",4849,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Pedro Afonso",13578,"cidade",-48.172942,-8.970341,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Peixe",11749,"cidade",-48.539508,-12.025425,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Pequizeiro",5477,"cidade",-48.93269,-8.593204,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Pindorama do Tocantins",4447,"cidade",-47.57263,-11.131074,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Piraquê",3028,"cidade",-48.295796,-6.77302,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Pium",7654,"cidade",-49.187619,-10.442025,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Ponte Alta do Bom Jesus",4596,"cidade",-46.482541,-12.085297,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Ponte Alta do Tocantins",8039,"cidade",-47.527577,-10.748118,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Porto Alegre do Tocantins",3139,"cidade",-47.062126,-11.61797,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Porto Nacional",53010,"cidade",-48.408008,-10.702705,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Praia Norte",8432,"cidade",-47.811144,-5.392812,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Presidente Kennedy",3684,"cidade",-48.506232,-8.540599,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Pugmil",2688,"cidade",-48.895738,-10.424047,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Recursolândia",4293,"cidade",-47.242107,-8.7227,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Riachinho",4645,"cidade",-48.137056,-6.440054,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Rio da Conceição",2130,"cidade",-46.884664,-11.394863,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Rio dos Bois",2834,"cidade",-48.524518,-9.344254,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Rio Sono",6478,"cidade",-47.887968,-9.35002,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Sampaio",4711,"cidade",-47.878184,-5.354233,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Sandolândia",3375,"cidade",-49.924216,-12.537983,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Santa Fé do Araguaia",7512,"cidade",-48.716462,-7.158034,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Santa Maria do Tocantins",3434,"cidade",-47.788708,-8.804598,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Santa Rita do Tocantins",2365,"cidade",-48.916113,-10.861724,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Santa Rosa do Tocantins",4829,"cidade",-48.121627,-11.447392,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Santa Tereza do Tocantins",2866,"cidade",-47.803285,-10.274621,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Santa Terezinha do Tocantins",2529,"cidade",-47.668393,-6.44438,NA,NA,NA,NA,NA,NA,NA,NA
"TO","São Bento do Tocantins",5324,"cidade",-47.901161,-6.025802,NA,NA,NA,NA,NA,NA,NA,NA
"TO","São Félix do Tocantins",1585,"cidade",-46.661786,-10.161465,NA,NA,NA,NA,NA,NA,NA,NA
"TO","São Miguel do Tocantins",12139,"cidade",-47.574288,-5.563051,NA,NA,NA,NA,NA,NA,NA,NA
"TO","São Salvador do Tocantins",3082,"cidade",-48.235157,-12.745754,NA,NA,NA,NA,NA,NA,NA,NA
"TO","São Sebastião do Tocantins",4805,"cidade",-48.202105,-5.261311,NA,NA,NA,NA,NA,NA,NA,NA
"TO","São Valério",3960,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Silvanópolis",5403,"cidade",-48.16937,-11.147099,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Sítio Novo do Tocantins",9029,"cidade",-47.63809,-5.601205,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Sucupira",1966,"cidade",-48.96851,-11.993034,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Taguatinga",16683,"cidade",-46.436967,-12.40263,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Taipas do Tocantins",2148,"cidade",-46.979681,-12.187341,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Talismã",2793,"cidade",-49.089582,-12.794879,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Tocantínia",7545,"cidade",-48.374104,-9.563198,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Tocantinópolis",22870,"cidade",-47.4224,-6.324474,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Tupirama",1891,"cidade",-48.188324,-8.971676,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Tupiratins",2671,"cidade",-48.127744,-8.39388,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Wanderlândia",11683,"cidade",-47.96014,-6.852742,NA,NA,NA,NA,NA,NA,NA,NA
"TO","Xambioá",11540,"cidade",-48.531974,-6.414104,NA,NA,NA,NA,NA,NA,NA,NA
"AC",NA,881935,"estado",-70.55,-8.77,"12",0.719,NA,NA,NA,NA,164123.964,5.37359065980151
"AL",NA,3337357,"estado",-36.82,-9.62,"27",0.683,NA,NA,NA,NA,27843.295,119.86214275286
"AM",NA,4144597,"estado",-65.1,-3.47,"13",0.733,NA,NA,NA,NA,1559167.889,2.65821085031338
"AP",NA,845731,"estado",-51.77,1.41,"16",0.74,NA,NA,NA,NA,142470.762,5.93617236356187
"BA",NA,14873064,"estado",-41.71,-13.29,"29",0.714,NA,NA,NA,NA,564760.427,26.335173799279
"CE",NA,9132078,"estado",-39.53,-5.2,"23",0.735,NA,NA,NA,NA,148894.441,61.3325651291441
"DF",NA,3015268,"estado",-47.86,-15.83,"53",0.85,NA,NA,NA,NA,5760.783,523.4128763399
"ES",NA,4018650,"estado",-40.34,-19.19,"32",0.772,NA,NA,NA,NA,46074.447,87.2207972458139
"GO",NA,7018354,"estado",-49.86,-15.98,"52",0.769,NA,NA,NA,NA,340203.329,20.6298804324751
"MA",NA,7075181,"estado",-45.44,-5.42,"21",0.687,NA,NA,NA,NA,329642.182,21.4632149231435
"MG",NA,21168791,"estado",-44.38,-18.1,"31",0.787,NA,NA,NA,NA,586521.123,36.0921204196767
"MS",NA,2778986,"estado",-54.54,-20.51,"50",0.766,NA,NA,NA,NA,357145.534,7.7811024790807
"MT",NA,3484466,"estado",-55.42,-12.64,"51",0.774,NA,NA,NA,NA,903207.019,3.85788188831602
"PA",NA,8602865,"estado",-52.48,-3.79,"15",0.698,NA,NA,NA,NA,1245870.798,6.90510204895259
"PB",NA,4018127,"estado",-36.72,-7.28,"25",0.722,NA,NA,NA,NA,56467.242,71.1585488804288
"PE",NA,9557071,"estado",-37.86,-8.38,"26",0.727,NA,NA,NA,NA,98067.881,97.4536301034179
"PI",NA,3273227,"estado",-42.28,-6.6,"22",0.697,NA,NA,NA,NA,251756.515,13.001558271491
"PR",NA,11433957,"estado",-51.55,-24.89,"41",0.792,NA,NA,NA,NA,199298.979,57.3708759441261
"RJ",NA,17264943,"estado",-42.66,-22.25,"33",0.796,NA,NA,NA,NA,43750.427,394.623417046878
"RN",NA,3506853,"estado",-36.59,-5.81,"24",0.731,NA,NA,NA,NA,52809.602,66.405594194783
"RO",NA,1777225,"estado",-63.34,-10.83,"11",0.725,NA,NA,NA,NA,237765.24,7.47470488116766
"RR",NA,605761,"estado",-61.33,1.99,"14",0.752,NA,NA,NA,NA,223644.527,2.70858852718538
"RS",NA,11377239,"estado",-53.5,-30.17,"43",0.787,NA,NA,NA,NA,281707.156,40.3867589362906
"SC",NA,7164788,"estado",-50.95,-27.45,"42",0.808,NA,NA,NA,NA,95730.684,74.8431714955677
"SE",NA,2298696,"estado",-37.45,-10.57,"28",0.702,NA,NA,NA,NA,21925.424,104.841575697692
"SP",NA,45919049,"estado",-48.79,-22.19,"35",0.826,NA,NA,NA,NA,248219.481,184.993735443351
"TO",NA,1572866,"estado",-48.26,-9.46,"17",0.743,NA,NA,NA,NA,277466.763,5.66866453839014
"AL","Jequia Da Praia",NA,"cidade",-36.01423,-10.013268,NA,NA,NA,NA,NA,NA,NA,NA
"AL","Olho d`Água Grande",NA,"cidade",-36.810082,-10.057167,NA,NA,NA,NA,NA,NA,NA,NA
"AL","Olho d`Água das Flores",NA,"cidade",-37.297093,-9.536858,NA,NA,NA,NA,NA,NA,NA,NA
"AL","Olho d`Água do Casado",NA,"cidade",-37.830073,-9.503573,NA,NA,NA,NA,NA,NA,NA,NA
"AL","Tanque d`Arca",NA,"cidade",-36.43661,-9.533788,NA,NA,NA,NA,NA,NA,NA,NA
"AP","Pedra Branca do Amaparí",NA,"cidade",-51.950306,0.777424,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Araças",NA,"cidade",-38.202658,-12.220038,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Dias d`Ávila",NA,"cidade",-38.292645,-12.61875,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Iuiú",NA,"cidade",-43.559547,-14.405424,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Luis Eduardo Magalhaes",NA,"cidade",-45.786555,-12.095638,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Muquém de São Francisco",NA,"cidade",-43.543808,-12.063376,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Santa Teresinha",NA,"cidade",-39.520111,-12.76913,NA,NA,NA,NA,NA,NA,NA,NA
"CE","Acarapé",NA,"cidade",-38.705532,-4.22083,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Brazlândia",NA,"cidade",-48.1200592,-15.6103503,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Candangolândia",NA,"cidade",-47.9490349,-15.8495671,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Ceilândia",NA,"cidade",-48.10389,-15.81278,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Cruzeiro",NA,"cidade",-47.9267674,-15.7950174,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Gama",NA,"cidade",-48.0682555,-16.0160682,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Guará",NA,"cidade",-47.9713115,-15.8102388,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Lago Norte",NA,"cidade",-47.8328517,-15.7212576,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Lago Sul",NA,"cidade",-47.8624914,-15.9064363,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Núcleo Bandeirante",NA,"cidade",-47.9709785,-15.8711088,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Paranoá",NA,"cidade",-47.7799002,-15.7757162,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Planaltina",NA,"cidade",-47.6521514,-15.6216249,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Recanto das Emas",NA,"cidade",-48.0999169,-15.9150877,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Riacho Fundo",NA,"cidade",-48.013415,-15.8836105,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Samambaia",NA,"cidade",-48.0902431,-15.8705748,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Santa Maria",NA,"cidade",-47.9872688,-16.0036155,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Sobradinho",NA,"cidade",-47.7925346,-15.6580179,NA,NA,NA,NA,NA,NA,NA,NA
"DF","São Sebastião",NA,"cidade",-47.7760971,-15.9028899,NA,NA,NA,NA,NA,NA,NA,NA
"DF","Taguatinga",NA,"cidade",-48.0323,-15.5,NA,NA,NA,NA,NA,NA,NA,NA
"ES","Atilio Vivacqua",NA,"cidade",-41.198576,-20.912974,NA,NA,NA,NA,NA,NA,NA,NA
"GO","São João d`Aliança",NA,"cidade",-47.522783,-14.704831,NA,NA,NA,NA,NA,NA,NA,NA
"GO","São Luíz do Norte",NA,"cidade",-49.328495,-14.860804,NA,NA,NA,NA,NA,NA,NA,NA
"GO","Sítio d`Abadia",NA,"cidade",-46.250628,-14.79924,NA,NA,NA,NA,NA,NA,NA,NA
"MA","Olho d`Água das Cunhãs",NA,"cidade",-45.116312,-4.134174,NA,NA,NA,NA,NA,NA,NA,NA
"MG","Amparo da Serra",NA,"cidade",-42.800868,-20.505068,NA,NA,NA,NA,NA,NA,NA,NA
"MG","Brasópolis",NA,"cidade",-45.612995,-22.470019,NA,NA,NA,NA,NA,NA,NA,NA
"MG","Olhos-d`Água",NA,"cidade",-43.570453,-17.395912,NA,NA,NA,NA,NA,NA,NA,NA
"MG","Passa-Vinte",NA,"cidade",-44.23657,-22.206583,NA,NA,NA,NA,NA,NA,NA,NA
"MG","Pingo-d`Água",NA,"cidade",-42.407788,-19.727339,NA,NA,NA,NA,NA,NA,NA,NA
"MS","Amambaí",NA,"cidade",-55.225327,-23.10576,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Conquista D`Oeste",NA,"cidade",-59.547973,-14.537072,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Figueirópolis d`Oeste",NA,"cidade",-58.739149,-15.443918,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Glória d`Oeste",NA,"cidade",-58.306121,-15.767592,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Lambari d`Oeste",NA,"cidade",-58.002856,-15.317213,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Luciára",NA,"cidade",-50.667592,-11.221926,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Mirassol d`Oeste",NA,"cidade",-58.090996,-15.667801,NA,NA,NA,NA,NA,NA,NA,NA
"MT","Poxoréo",NA,"cidade",-54.388276,-15.841012,NA,NA,NA,NA,NA,NA,NA,NA
"PA","Eldorado dos Carajás",NA,"cidade",-49.355261,-6.103891,NA,NA,NA,NA,NA,NA,NA,NA
"PA","Pau d`Arco",NA,"cidade",-50.044,-7.833916,NA,NA,NA,NA,NA,NA,NA,NA
"PA","Santa Isabel do Pará",NA,"cidade",-48.156622,-1.297847,NA,NA,NA,NA,NA,NA,NA,NA
"PB","Campo de Santana",NA,"cidade",-35.636707,-6.487585,NA,NA,NA,NA,NA,NA,NA,NA
"PB","Mãe d`Água",NA,"cidade",-37.432211,-7.252009,NA,NA,NA,NA,NA,NA,NA,NA
"PB","Olho d`Água",NA,"cidade",-37.740569,-7.221175,NA,NA,NA,NA,NA,NA,NA,NA
"PB","Quixabá",NA,"cidade",-37.145833,-7.022398,NA,NA,NA,NA,NA,NA,NA,NA
"PB","Santarém",NA,"cidade",-38.476393,-6.48362,NA,NA,NA,NA,NA,NA,NA,NA
"PE","Belém de São Francisco",NA,"cidade",-38.962255,-8.75046,NA,NA,NA,NA,NA,NA,NA,NA
"PE","Iguaraci",NA,"cidade",-37.508199,-7.832221,NA,NA,NA,NA,NA,NA,NA,NA
"PE","Lagoa do Itaenga",NA,"cidade",-35.287387,-7.930053,NA,NA,NA,NA,NA,NA,NA,NA
"PE","São Vicente Ferrer",NA,"cidade",-35.480844,-7.589691,NA,NA,NA,NA,NA,NA,NA,NA
"PI","Barra d`Alcântara",NA,"cidade",-42.114609,-6.516453,NA,NA,NA,NA,NA,NA,NA,NA
"PI","Olho d`Água do Piauí",NA,"cidade",-42.559392,-5.841246,NA,NA,NA,NA,NA,NA,NA,NA
"PI","Pau D`Arco do Piauí",NA,"cidade",-42.390809,-5.260721,NA,NA,NA,NA,NA,NA,NA,NA
"PR","Diamante d`Oeste",NA,"cidade",-54.105157,-24.941858,NA,NA,NA,NA,NA,NA,NA,NA
