"dataset(dia)","cidade","UF","Cdufmun","DATA","Escala.de.cor","Número de registros","População","Índice.de.isolamento"
"26","Itapira","SP","3522604",2020-04-18,">50-60%","1","74773",56
"26","Itaquaquecetuba","SP","3523107",2020-04-18,">50-60%","1","370821",59
"26","Itatiba","SP","3523404",2020-04-18,">40-50%","1","120858",49
"26","Itu","SP","3523909",2020-04-18,">50-60%","1","173939",50
"26","Jaboticabal","SP","3524303",2020-04-18,">40-50%","1","77263",50
"26","Jacareí","SP","3524402",2020-04-18,">50-60%","1","233662",57
"26","Jandira","SP","3525003",2020-04-18,">50-60%","1","124937",54
"26","Jaú","SP","3525300",2020-04-18,">50-60%","1","150252",53
"26","Leme","SP","3526704",2020-04-18,">50-60%","1","103391",55
"26","Limeira","SP","3526902",2020-04-18,">40-50%","1","306114",47
"26","Lins","SP","3527108",2020-04-18,">50-60%","1","78013",52
"26","Lorena","SP","3527207",2020-04-18,">60-70%","1","88706",65
"26","Mairiporã","SP","3528502",2020-04-18,">60-70%","1","100179",62
"26","Marília","SP","3529005",2020-04-18,">40-50%","1","238882",50
"26","Matão","SP","3529302",2020-04-18,">40-50%","1","83170",48
"26","Mogi Guaçu","SP","3530706",2020-04-18,">50-60%","1","151888",53
"26","Mogi Mirim","SP","3530805",2020-04-18,">50-60%","1","93189",54
"26","Ourinhos","SP","3534708",2020-04-18,">50-60%","1","113542",55
"26","Paulínia","SP","3536505",2020-04-18,">40-50%","1","109424",49
"26","Pindamonhangaba","SP","3538006",2020-04-18,">60-70%","1","168328",61
"26","Pirassununga","SP","3539301",2020-04-18,">50-60%","1","76409",59
"26","Poá","SP","3539806",2020-04-18,">60-70%","1","117452",61
"26","Praia Grande","SP","3541000",2020-04-18,">50-60%","1","325073",55
"26","Presidente Prudente","SP","3541406",2020-04-18,">40-50%","1","228743",47
"26","Ribeirão Pires","SP","3543303",2020-04-18,">60-70%","1","123393",63
"26","Rio Claro","SP","3543907",2020-04-18,">50-60%","1","206424",56
"26","Salto","SP","3545209",2020-04-18,">50-60%","1","118663",54
"26","Santa Bárbara d'Oeste","SP","3545803",2020-04-18,">50-60%","1","193475",51
"26","Santana de Parnaíba","SP","3547304",2020-04-18,">50-60%","1","139447",56
"26","São Caetano do Sul","SP","3548807",2020-04-18,">50-60%","1","161127",52
"26","São Carlos","SP","3548906",2020-04-18,">50-60%","1","251983",54
"26","São João da Boa Vista","SP","3549102",2020-04-18,">50-60%","1","91211",57
"26","São Roque","SP","3550605",2020-04-18,">50-60%","1","91016",57
"26","São Sebastião","SP","3550704",2020-04-18,">60-70%","1","88980",70
"26","São Vicente","SP","3551009",2020-04-18,">60-70%","1","365798",62
"26","Sertãozinho","SP","3551702",2020-04-18,">50-60%","1","125815",59
"26","Sumaré","SP","3552403",2020-04-18,">50-60%","1","282441",50
"26","Suzano","SP","3552502",2020-04-18,">50-60%","1","297637",57
"26","Taboão da Serra","SP","3552809",2020-04-18,">50-60%","1","289664",53
"26","Tatuí","SP","3554003",2020-04-18,">50-60%","1","121766",56
"26","Taubaté","SP","3554102",2020-04-18,">50-60%","1","314924",54
"26","Ubatuba","SP","3555406",2020-04-18,">60-70%","1","90799",67
"26","Valinhos","SP","3556206",2020-04-18,">50-60%","1","129193",54
"26","Várzea Paulista","SP","3556503",2020-04-18,">50-60%","1","121838",54
"26","Vinhedo","SP","3556701",2020-04-18,">50-60%","1","78728",57
"26","Votorantim","SP","3557006",2020-04-18,">50-60%","1","122480",54
"26","Votuporanga","SP","3557105",2020-04-18,">50-60%","1","94547",58
"27","São Paulo","SP","3550308",2020-04-19,">50-60%","1","12252023",58
"27","Guarulhos","SP","3518800",2020-04-19,">60-70%","1","1379182",63
"27","Campinas","SP","3509502",2020-04-19,">50-60%","1","1204073",58
"27","São Bernardo do Campo","SP","3548708",2020-04-19,">50-60%","1","838936",60
"27","São José dos Campos","SP","3549904",2020-04-19,">60-70%","1","721944",61
"27","Santo André","SP","3547809",2020-04-19,">50-60%","1","718773",60
"27","Ribeirão Preto","SP","3543402",2020-04-19,">50-60%","1","703293",55
"27","Osasco","SP","3534401",2020-04-19,">60-70%","1","698418",62
"27","Sorocaba","SP","3552205",2020-04-19,">50-60%","1","679378",57
"27","Mauá","SP","3529401",2020-04-19,">60-70%","1","472912",62
"27","São José do Rio Preto","SP","3549805",2020-04-19,">50-60%","1","460671",55
"27","Mogi das Cruzes","SP","3530607",2020-04-19,">60-70%","1","445842",63
"27","Santos","SP","3548500",2020-04-19,">50-60%","1","433311",59
"27","Diadema","SP","3513801",2020-04-19,">60-70%","1","423884",64
"27","Jundiaí","SP","3525904",2020-04-19,">50-60%","1","418962",58
"27","Piracicaba","SP","3538709",2020-04-19,">50-60%","1","404142",57
"27","Carapicuíba","SP","3510609",2020-04-19,">60-70%","1","400927",64
"27","Estado de São Paulo","","",2020-04-19,">50-60%","1","",59
"27","Americana","SP","3501608",2020-04-19,">50-60%","1","239597",58
"27","Amparo","SP","3501905",2020-04-19,">60-70%","1","72195",63
"27","Araçatuba","SP","3502804",2020-04-19,">50-60%","1","197016",53
"27","Araraquara","SP","3503208",2020-04-19,">50-60%","1","236072",54
"27","Araras","SP","3503307",2020-04-19,">60-70%","1","134236",60
"27","Arujá","SP","3503901",2020-04-19,">60-70%","1","89824",65
"27","Assis","SP","3504008",2020-04-19,">50-60%","1","104386",57
"27","Atibaia","SP","3504107",2020-04-19,">60-70%","1","142761",60
"27","Avaré","SP","3504503",2020-04-19,">60-70%","1","90655",62
"27","Barretos","SP","3505500",2020-04-19,">50-60%","1","122098",59
"27","Barueri","SP","3505708",2020-04-19,">50-60%","1","274182",55
"27","Bauru","SP","3506003",2020-04-19,">50-60%","1","376818",55
"27","Bebedouro","SP","3506102",2020-04-19,">70%","1","77496",71
"27","Birigui","SP","3506508",2020-04-19,">50-60%","1","123638",55
"27","Botucatu","SP","3507506",2020-04-19,">60-70%","1","146497",61
"27","Bragança Paulista","SP","3507605",2020-04-19,">50-60%","1","168668",58
"27","Caçapava","SP","3508504",2020-04-19,">60-70%","1","94263",66
"27","Caieiras","SP","3509007",2020-04-19,">60-70%","1","101470",68
"27","Cajamar","SP","3509205",2020-04-19,">60-70%","1","76801",69
"27","Campo Limpo Paulista","SP","3509601",2020-04-19,">60-70%","1","84650",65
"27","Caraguatatuba","SP","3510500",2020-04-19,">60-70%","1","121532",67
"27","Catanduva","SP","3511102",2020-04-19,">50-60%","1","121862",52
"27","Cotia","SP","3513009",2020-04-19,">60-70%","1","249210",63
"27","Cruzeiro","SP","3513405",2020-04-19,">60-70%","1","82238",69
"27","Cubatão","SP","3513504",2020-04-19,">60-70%","1","130705",64
"27","Embu das Artes","SP","3515004",2020-04-19,">60-70%","1","273726",63
"27","Ferraz de Vasconcelos","SP","3515707",2020-04-19,">60-70%","1","194276",62
"27","Franca","SP","3516200",2020-04-19,">60-70%","1","353187",61
"27","Francisco Morato","SP","3516309",2020-04-19,">50-60%","1","175844",60
"27","Franco da Rocha","SP","3516408",2020-04-19,">60-70%","1","154489",62
"27","Guaratinguetá","SP","3518404",2020-04-19,">60-70%","1","121798",64
"27","Guarujá","SP","3518701",2020-04-19,">60-70%","1","320459",63
"27","Hortolândia","SP","3519071",2020-04-19,">60-70%","1","230851",62
"27","Ibiúna","SP","3519709",2020-04-19,">70%","1","78878",74
"27","Indaiatuba","SP","3520509",2020-04-19,">60-70%","1","251627",60
"27","Itanhaém","SP","3522109",2020-04-19,">60-70%","1","101816",66
"27","Itapecerica da Serra","SP","3522208",2020-04-19,">60-70%","1","175693",66
"27","Itapetininga","SP","3522307",2020-04-19,">50-60%","1","163901",59
"27","Itapeva","SP","3522406",2020-04-19,">50-60%","1","94354",57
"27","Itapevi","SP","3522505",2020-04-19,">60-70%","1","237700",62
"27","Itapira","SP","3522604",2020-04-19,">60-70%","1","74773",63
"27","Itaquaquecetuba","SP","3523107",2020-04-19,">60-70%","1","370821",66
"27","Itatiba","SP","3523404",2020-04-19,">50-60%","1","120858",56
"27","Itu","SP","3523909",2020-04-19,">50-60%","1","173939",59
"27","Jaboticabal","SP","3524303",2020-04-19,">50-60%","1","77263",57
"27","Jacareí","SP","3524402",2020-04-19,">60-70%","1","233662",63
"27","Jandira","SP","3525003",2020-04-19,">60-70%","1","124937",60
"27","Jaú","SP","3525300",2020-04-19,">50-60%","1","150252",60
"27","Leme","SP","3526704",2020-04-19,">60-70%","1","103391",62
"27","Limeira","SP","3526902",2020-04-19,">50-60%","1","306114",53
"27","Lins","SP","3527108",2020-04-19,">50-60%","1","78013",54
"27","Lorena","SP","3527207",2020-04-19,">60-70%","1","88706",70
"27","Mairiporã","SP","3528502",2020-04-19,">60-70%","1","100179",68
"27","Marília","SP","3529005",2020-04-19,">50-60%","1","238882",55
"27","Matão","SP","3529302",2020-04-19,">50-60%","1","83170",54
"27","Mogi Guaçu","SP","3530706",2020-04-19,">50-60%","1","151888",58
"27","Mogi Mirim","SP","3530805",2020-04-19,">60-70%","1","93189",61
"27","Ourinhos","SP","3534708",2020-04-19,">60-70%","1","113542",61
"27","Paulínia","SP","3536505",2020-04-19,">60-70%","1","109424",62
"27","Pindamonhangaba","SP","3538006",2020-04-19,">60-70%","1","168328",66
"27","Pirassununga","SP","3539301",2020-04-19,">60-70%","1","76409",65
"27","Poá","SP","3539806",2020-04-19,">60-70%","1","117452",67
"27","Praia Grande","SP","3541000",2020-04-19,">60-70%","1","325073",61
"27","Presidente Prudente","SP","3541406",2020-04-19,">50-60%","1","228743",54
"27","Ribeirão Pires","SP","3543303",2020-04-19,">60-70%","1","123393",69
"27","Rio Claro","SP","3543907",2020-04-19,">60-70%","1","206424",62
"27","Salto","SP","3545209",2020-04-19,">50-60%","1","118663",60
"27","Santa Bárbara d'Oeste","SP","3545803",2020-04-19,">50-60%","1","193475",57
"27","Santana de Parnaíba","SP","3547304",2020-04-19,">60-70%","1","139447",62
"27","São Caetano do Sul","SP","3548807",2020-04-19,">50-60%","1","161127",58
"27","São Carlos","SP","3548906",2020-04-19,">60-70%","1","251983",61
"27","São João da Boa Vista","SP","3549102",2020-04-19,">60-70%","1","91211",65
"27","São Roque","SP","3550605",2020-04-19,">60-70%","1","91016",63
"27","São Sebastião","SP","3550704",2020-04-19,">70%","1","88980",73
"27","São Vicente","SP","3551009",2020-04-19,">60-70%","1","365798",68
"27","Sertãozinho","SP","3551702",2020-04-19,">60-70%","1","125815",67
"27","Sumaré","SP","3552403",2020-04-19,">50-60%","1","282441",58
"27","Suzano","SP","3552502",2020-04-19,">60-70%","1","297637",64
"27","Taboão da Serra","SP","3552809",2020-04-19,">50-60%","1","289664",59
"27","Tatuí","SP","3554003",2020-04-19,">60-70%","1","121766",61
"27","Taubaté","SP","3554102",2020-04-19,">50-60%","1","314924",59
"27","Ubatuba","SP","3555406",2020-04-19,">70%","1","90799",72
"27","Valinhos","SP","3556206",2020-04-19,">50-60%","1","129193",60
"27","Várzea Paulista","SP","3556503",2020-04-19,">50-60%","1","121838",59
"27","Vinhedo","SP","3556701",2020-04-19,">60-70%","1","78728",63
"27","Votorantim","SP","3557006",2020-04-19,">50-60%","1","122480",60
"27","Votuporanga","SP","3557105",2020-04-19,">60-70%","1","94547",65
"28","São Paulo","SP","3550308",2020-04-20,">50-60%","1","12252023",51
"28","Guarulhos","SP","3518800",2020-04-20,">50-60%","1","1379182",54
"28","Campinas","SP","3509502",2020-04-20,">40-50%","1","1204073",49
"28","São Bernardo do Campo","SP","3548708",2020-04-20,">50-60%","1","838936",52
"28","São José dos Campos","SP","3549904",2020-04-20,">50-60%","1","721944",51
"28","Santo André","SP","3547809",2020-04-20,">50-60%","1","718773",52
"28","Ribeirão Preto","SP","3543402",2020-04-20,">40-50%","1","703293",44
"28","Osasco","SP","3534401",2020-04-20,">50-60%","1","698418",53
"28","Sorocaba","SP","3552205",2020-04-20,">40-50%","1","679378",48
"28","Mauá","SP","3529401",2020-04-20,">50-60%","1","472912",53
"28","São José do Rio Preto","SP","3549805",2020-04-20,">40-50%","1","460671",42
"28","Mogi das Cruzes","SP","3530607",2020-04-20,">50-60%","1","445842",54
"28","Santos","SP","3548500",2020-04-20,">40-50%","1","433311",50
"28","Diadema","SP","3513801",2020-04-20,">50-60%","1","423884",55
"28","Jundiaí","SP","3525904",2020-04-20,">40-50%","1","418962",48
"28","Piracicaba","SP","3538709",2020-04-20,">40-50%","1","404142",47
"28","Carapicuíba","SP","3510609",2020-04-20,">50-60%","1","400927",54
"28","Estado de São Paulo","","",2020-04-20,">50-60%","1","",51
"28","Americana","SP","3501608",2020-04-20,">40-50%","1","239597",48
"28","Amparo","SP","3501905",2020-04-20,">50-60%","1","72195",54
"28","Araçatuba","SP","3502804",2020-04-20,">40-50%","1","197016",42
"28","Araraquara","SP","3503208",2020-04-20,">40-50%","1","236072",44
"28","Araras","SP","3503307",2020-04-20,">50-60%","1","134236",50
"28","Arujá","SP","3503901",2020-04-20,">50-60%","1","89824",55
"28","Assis","SP","3504008",2020-04-20,">40-50%","1","104386",48
"28","Atibaia","SP","3504107",2020-04-20,">50-60%","1","142761",52
"28","Avaré","SP","3504503",2020-04-20,">50-60%","1","90655",52
"28","Barretos","SP","3505500",2020-04-20,">40-50%","1","122098",47
"28","Barueri","SP","3505708",2020-04-20,">40-50%","1","274182",46
"28","Bauru","SP","3506003",2020-04-20,">40-50%","1","376818",44
"28","Bebedouro","SP","3506102",2020-04-20,">50-60%","1","77496",58
"28","Birigui","SP","3506508",2020-04-20,">50-60%","1","123638",50
"28","Botucatu","SP","3507506",2020-04-20,">50-60%","1","146497",51
"28","Bragança Paulista","SP","3507605",2020-04-20,">40-50%","1","168668",49
"28","Caçapava","SP","3508504",2020-04-20,">50-60%","1","94263",58
"28","Caieiras","SP","3509007",2020-04-20,">50-60%","1","101470",58
"28","Cajamar","SP","3509205",2020-04-20,">50-60%","1","76801",58
"28","Campo Limpo Paulista","SP","3509601",2020-04-20,">50-60%","1","84650",55
"28","Caraguatatuba","SP","3510500",2020-04-20,">60-70%","1","121532",61
"28","Catanduva","SP","3511102",2020-04-20,">40-50%","1","121862",43
"28","Cotia","SP","3513009",2020-04-20,">50-60%","1","249210",54
"28","Cruzeiro","SP","3513405",2020-04-20,">60-70%","1","82238",64
"28","Cubatão","SP","3513504",2020-04-20,">50-60%","1","130705",52
"28","Embu das Artes","SP","3515004",2020-04-20,">50-60%","1","273726",52
"28","Ferraz de Vasconcelos","SP","3515707",2020-04-20,">40-50%","1","194276",50
"28","Franca","SP","3516200",2020-04-20,">40-50%","1","353187",46
"28","Francisco Morato","SP","3516309",2020-04-20,">50-60%","1","175844",51
"28","Franco da Rocha","SP","3516408",2020-04-20,">50-60%","1","154489",54
"28","Guaratinguetá","SP","3518404",2020-04-20,">50-60%","1","121798",56
"28","Guarujá","SP","3518701",2020-04-20,">50-60%","1","320459",55
"28","Hortolândia","SP","3519071",2020-04-20,">50-60%","1","230851",52
"28","Ibiúna","SP","3519709",2020-04-20,">50-60%","1","78878",57
"28","Indaiatuba","SP","3520509",2020-04-20,">50-60%","1","251627",52
"28","Itanhaém","SP","3522109",2020-04-20,">50-60%","1","101816",58
"28","Itapecerica da Serra","SP","3522208",2020-04-20,">50-60%","1","175693",56
"28","Itapetininga","SP","3522307",2020-04-20,">50-60%","1","163901",51
"28","Itapeva","SP","3522406",2020-04-20,">40-50%","1","94354",48
"28","Itapevi","SP","3522505",2020-04-20,">50-60%","1","237700",52
"28","Itapira","SP","3522604",2020-04-20,">50-60%","1","74773",52
"28","Itaquaquecetuba","SP","3523107",2020-04-20,">50-60%","1","370821",55
"28","Itatiba","SP","3523404",2020-04-20,">40-50%","1","120858",47
"28","Itu","SP","3523909",2020-04-20,">40-50%","1","173939",49
"28","Jaboticabal","SP","3524303",2020-04-20,">40-50%","1","77263",48
"28","Jacareí","SP","3524402",2020-04-20,">50-60%","1","233662",54
"28","Jandira","SP","3525003",2020-04-20,">50-60%","1","124937",52
"28","Jaú","SP","3525300",2020-04-20,">40-50%","1","150252",50
"28","Leme","SP","3526704",2020-04-20,">50-60%","1","103391",52
"28","Limeira","SP","3526902",2020-04-20,">40-50%","1","306114",43
"28","Lins","SP","3527108",2020-04-20,">40-50%","1","78013",47
"28","Lorena","SP","3527207",2020-04-20,">60-70%","1","88706",63
"28","Mairiporã","SP","3528502",2020-04-20,">50-60%","1","100179",58
"28","Marília","SP","3529005",2020-04-20,">40-50%","1","238882",47
"28","Matão","SP","3529302",2020-04-20,">40-50%","1","83170",46
"28","Mogi Guaçu","SP","3530706",2020-04-20,">40-50%","1","151888",49
"28","Mogi Mirim","SP","3530805",2020-04-20,">50-60%","1","93189",51
"28","Ourinhos","SP","3534708",2020-04-20,">50-60%","1","113542",51
"28","Paulínia","SP","3536505",2020-04-20,">50-60%","1","109424",50
"28","Pindamonhangaba","SP","3538006",2020-04-20,">50-60%","1","168328",58
"28","Pirassununga","SP","3539301",2020-04-20,">50-60%","1","76409",56
"28","Poá","SP","3539806",2020-04-20,">50-60%","1","117452",57
"28","Praia Grande","SP","3541000",2020-04-20,">50-60%","1","325073",52
"28","Presidente Prudente","SP","3541406",2020-04-20,">40-50%","1","228743",43
"28","Ribeirão Pires","SP","3543303",2020-04-20,">60-70%","1","123393",61
"28","Rio Claro","SP","3543907",2020-04-20,">50-60%","1","206424",53
"28","Salto","SP","3545209",2020-04-20,">50-60%","1","118663",51
"28","Santa Bárbara d'Oeste","SP","3545803",2020-04-20,">40-50%","1","193475",48
"28","Santana de Parnaíba","SP","3547304",2020-04-20,">50-60%","1","139447",53
"28","São Caetano do Sul","SP","3548807",2020-04-20,">50-60%","1","161127",51
"28","São Carlos","SP","3548906",2020-04-20,">50-60%","1","251983",53
"28","São João da Boa Vista","SP","3549102",2020-04-20,">50-60%","1","91211",53
"28","São Roque","SP","3550605",2020-04-20,">50-60%","1","91016",54
"28","São Sebastião","SP","3550704",2020-04-20,">60-70%","1","88980",67
"28","São Vicente","SP","3551009",2020-04-20,">50-60%","1","365798",58
"28","Sertãozinho","SP","3551702",2020-04-20,">50-60%","1","125815",53
"28","Sumaré","SP","3552403",2020-04-20,">40-50%","1","282441",47
"28","Suzano","SP","3552502",2020-04-20,">50-60%","1","297637",54
"28","Taboão da Serra","SP","3552809",2020-04-20,">50-60%","1","289664",51
"28","Tatuí","SP","3554003",2020-04-20,">50-60%","1","121766",53
"28","Taubaté","SP","3554102",2020-04-20,">50-60%","1","314924",51
"28","Ubatuba","SP","3555406",2020-04-20,">60-70%","1","90799",64
"28","Valinhos","SP","3556206",2020-04-20,">50-60%","1","129193",51
"28","Várzea Paulista","SP","3556503",2020-04-20,">40-50%","1","121838",47
"28","Vinhedo","SP","3556701",2020-04-20,">50-60%","1","78728",55
"28","Votorantim","SP","3557006",2020-04-20,">50-60%","1","122480",52
